id_manutencao,id_rebocador,data_manutencao,tipo_manutencao,componente_afetado,custo_reparo_reais,dias_inativo
3001,67,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,68041,12
3002,71,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,48496,8
3003,72,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,82203,11
3004,76,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,62341,10
3005,78,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,59874,6
3006,79,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,60813,12
3007,80,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,38596,10
3008,2,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,78505,11
3009,11,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,63768,5
3010,15,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,60756,9
3011,20,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,65381,8
3012,24,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,47215,9
3013,29,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,78735,6
3014,37,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,35683,10
3015,40,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,49782,8
3016,41,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,31335,5
3017,43,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,65722,10
3018,48,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,65036,5
3019,50,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,32943,11
3020,52,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,62449,12
3021,56,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,38671,10
3022,63,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,29309,9
3023,70,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,62067,7
3024,75,2024-11-06,Corretiva Nao Planejada,Sistema Elétrico,57792,5
3025,7,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,37213,9
3026,27,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,28253,8
3027,28,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,28213,6
3028,32,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,56635,5
3029,47,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,82536,7
3030,51,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,70140,7
3031,54,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,73575,5
3032,65,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,39868,9
3033,68,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,89709,5
3034,69,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,63038,9
3035,73,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,86031,10
3036,77,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,54972,5
3037,1,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,41389,10
3038,3,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,39074,12
3039,4,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,88813,11
3040,10,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,80946,5
3041,12,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,79933,12
3042,13,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,86410,7
3043,14,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,46750,8
3044,17,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,28059,10
3045,19,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,87822,7
3046,26,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,59347,5
3047,30,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,67888,6
3048,31,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,66687,12
3049,34,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,54466,12
3050,36,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,86456,6
3051,38,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,53367,12
3052,39,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,83156,7
3053,42,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,39441,8
3054,45,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,82463,8
3055,53,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,55324,10
3056,55,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,81525,8
3057,60,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,89071,6
3058,64,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,61034,10
3059,66,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,45045,11
3060,67,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,82438,8
3061,71,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,89991,11
3062,72,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,71935,10
3063,76,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,70841,12
3064,78,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,89559,7
3065,79,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,32774,7
3066,80,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,61410,9
3067,2,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,33364,5
3068,5,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,59983,6
3069,6,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,54075,11
3070,8,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,43882,5
3071,9,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,72496,12
3072,11,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,50452,9
3073,15,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,50786,5
3074,16,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,38274,9
3075,18,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,31627,5
3076,20,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,31043,11
3077,21,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,59895,11
3078,22,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,37919,6
3079,23,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,26359,9
3080,24,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,81458,11
3081,25,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,47876,7
3082,29,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,59843,10
3083,33,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,62521,12
3084,35,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,86155,9
3085,37,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,54186,9
3086,40,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,37821,11
3087,41,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,46950,7
3088,43,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,62657,11
3089,44,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,41551,9
3090,46,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,79924,10
3091,48,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,70285,12
3092,49,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,27586,9
3093,50,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,40968,5
3094,52,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,53815,9
3095,56,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,84202,7
3096,57,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,35078,5
3097,58,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,49193,11
3098,59,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,63972,10
3099,61,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,70091,8
3100,62,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,53885,11
3101,63,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,68324,10
3102,70,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,89895,10
3103,74,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,55012,9
3104,75,2024-11-07,Corretiva Nao Planejada,Sistema Elétrico,46756,6
3105,1,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,30446,9
3106,3,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,37440,5
3107,4,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,44555,10
3108,10,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,75170,12
3109,12,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,52978,8
3110,13,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,25325,12
3111,14,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,40468,12
3112,17,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,29849,10
3113,19,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,65672,7
3114,26,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,61748,8
3115,30,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,70372,5
3116,31,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,77973,11
3117,34,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,62892,7
3118,36,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,73200,5
3119,38,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,53181,6
3120,39,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,26843,9
3121,42,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,32866,11
3122,45,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,85723,7
3123,53,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,84603,5
3124,55,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,39640,8
3125,60,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,56216,5
3126,64,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,58663,5
3127,66,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,36119,8
3128,67,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,34190,10
3129,71,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,66943,11
3130,72,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,71199,5
3131,76,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,46286,9
3132,78,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,27507,7
3133,79,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,55946,12
3134,80,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,72340,6
3135,2,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,84400,10
3136,5,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,33979,5
3137,6,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,82400,6
3138,8,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,81360,9
3139,9,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,39088,7
3140,11,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,88466,12
3141,15,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,36503,9
3142,16,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,78140,8
3143,18,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,43221,9
3144,20,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,60442,5
3145,21,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,61913,7
3146,22,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,61823,6
3147,23,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,43628,12
3148,24,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,81145,11
3149,25,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,57616,5
3150,29,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,59753,11
3151,33,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,89156,5
3152,35,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,43797,7
3153,37,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,47468,11
3154,40,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,28140,6
3155,41,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,60881,12
3156,43,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,61148,11
3157,44,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,87146,12
3158,46,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,72462,5
3159,48,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,25830,9
3160,49,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,70280,9
3161,50,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,27791,10
3162,52,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,61912,10
3163,56,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,51109,8
3164,57,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,37046,8
3165,58,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,66985,8
3166,59,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,76660,7
3167,61,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,55713,5
3168,62,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,55408,6
3169,63,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,30173,11
3170,70,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,76324,12
3171,74,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,35162,10
3172,75,2024-11-08,Corretiva Nao Planejada,Sistema Elétrico,27137,8
3173,7,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,88464,6
3174,12,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,45209,5
3175,17,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,52534,5
3176,19,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,67253,7
3177,27,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,70338,10
3178,28,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,56925,9
3179,32,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,37792,8
3180,38,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,87564,10
3181,39,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,48907,8
3182,42,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,51550,9
3183,45,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,64354,6
3184,47,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,38143,12
3185,51,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,36545,8
3186,53,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,42782,8
3187,54,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,65804,7
3188,55,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,52963,10
3189,65,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,29281,12
3190,66,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,26422,5
3191,67,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,31062,8
3192,68,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,28835,6
3193,69,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,87807,8
3194,72,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,86516,12
3195,73,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,65004,7
3196,77,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,30873,12
3197,80,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,75631,10
3198,2,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,58309,8
3199,5,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,66519,10
3200,6,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,37606,11
3201,8,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,66366,10
3202,9,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,50579,5
3203,11,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,33989,9
3204,15,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,72465,8
3205,16,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,34890,5
3206,18,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,53717,8
3207,20,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,55313,11
3208,21,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,38859,8
3209,22,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,88559,11
3210,23,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,25547,7
3211,24,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,26976,6
3212,25,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,27524,9
3213,29,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,54744,6
3214,33,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,46875,9
3215,35,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,43014,7
3216,37,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,55407,11
3217,40,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,29850,8
3218,41,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,67187,7
3219,43,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,40941,7
3220,44,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,48882,9
3221,46,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,36074,12
3222,48,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,68973,7
3223,49,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,54693,7
3224,50,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,30849,5
3225,52,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,71627,6
3226,56,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,50876,6
3227,57,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,68839,8
3228,58,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,55442,9
3229,59,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,32242,8
3230,61,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,73214,9
3231,62,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,53782,12
3232,63,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,42244,12
3233,70,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,46277,10
3234,74,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,82277,8
3235,75,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,86601,9
3236,7,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,74762,7
3237,12,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,36107,7
3238,17,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,76274,10
3239,19,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,47733,6
3240,27,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,26273,5
3241,28,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,46285,12
3242,32,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,89969,6
3243,38,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,73493,6
3244,39,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,61705,9
3245,42,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,37229,10
3246,45,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,69705,10
3247,47,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,47060,11
3248,51,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,62010,7
3249,53,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,40156,9
3250,54,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,64945,12
3251,55,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,30945,10
3252,65,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,25232,12
3253,66,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,74480,10
3254,67,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,64286,11
3255,68,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,48748,12
3256,69,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,87757,7
3257,72,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,67878,11
3258,73,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,70929,9
3259,77,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,51103,10
3260,80,2024-11-09,Corretiva Nao Planejada,Sistema Elétrico,75333,11
3261,1,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,54868,8
3262,3,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,37601,8
3263,4,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,40042,7
3264,10,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,70960,5
3265,13,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,74389,12
3266,14,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,55410,12
3267,26,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,64216,6
3268,30,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,30130,8
3269,31,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,80193,6
3270,34,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,32045,5
3271,36,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,89178,5
3272,60,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,80684,9
3273,64,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,69699,8
3274,71,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,86126,9
3275,76,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,87974,9
3276,78,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,50719,9
3277,79,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,80602,7
3278,1,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,39718,5
3279,3,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,83504,6
3280,4,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,56325,10
3281,10,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,63714,6
3282,13,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,47558,10
3283,14,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,86199,12
3284,26,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,84941,12
3285,30,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,42284,10
3286,31,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,74457,8
3287,34,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,68596,10
3288,36,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,71245,11
3289,60,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,25611,10
3290,64,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,78028,7
3291,71,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,78256,12
3292,76,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,68855,8
3293,78,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,53672,8
3294,79,2024-11-10,Corretiva Nao Planejada,Sistema Elétrico,81772,6
3295,2,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,83255,12
3296,5,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,84873,9
3297,6,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,73333,8
3298,8,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,46999,9
3299,9,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,57123,5
3300,11,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,89814,10
3301,15,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,65645,12
3302,16,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,49475,12
3303,18,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,53672,9
3304,20,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,31117,12
3305,21,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,51678,11
3306,22,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,85358,7
3307,23,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,57458,12
3308,24,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,53580,8
3309,25,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,89331,12
3310,29,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,45663,9
3311,33,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,41518,8
3312,35,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,63559,10
3313,37,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,42504,11
3314,40,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,80422,8
3315,41,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,49375,11
3316,43,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,35259,7
3317,44,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,43587,11
3318,46,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,78453,12
3319,48,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,74651,12
3320,49,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,88456,12
3321,50,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,37255,10
3322,52,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,48254,11
3323,56,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,49021,6
3324,57,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,54156,11
3325,58,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,83057,8
3326,59,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,35120,8
3327,61,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,45330,6
3328,62,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,29563,10
3329,63,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,65941,10
3330,70,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,65005,12
3331,74,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,74926,12
3332,75,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,78045,5
3333,7,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,41648,9
3334,12,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,29840,11
3335,17,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,63943,10
3336,19,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,77017,7
3337,27,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,76717,10
3338,28,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,55711,12
3339,32,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,81776,5
3340,38,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,62865,10
3341,39,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,26376,9
3342,42,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,54003,12
3343,45,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,69315,8
3344,47,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,83112,7
3345,51,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,52140,11
3346,53,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,35280,12
3347,54,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,59772,8
3348,55,2024-11-11,Corretiva Nao Planejada,Sistema Elétrico,88894,9
